,Unnamed: 0,artist_name,track_uri,artist_uri,track_name,album_uri,duration,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_pop,genres,track_pop
277,259,boy cam,6RQZvpe3FP8bdF3rSAIeMJ,spotify:artist:71hu9nXKCY91T5Dj2vijgh,Feelin' Kinda Heavy,spotify:album:4ELdQBgbM1Ozf2wHrPLBUV,264000,Feelin' Kinda Heavy,boy cam,0.613,0.159,6,-15.139,1,0.036,0.932,0.0123,0.103,0.107,119.68,audio_features,6RQZvpe3FP8bdF3rSAIeMJ,spotify:track:6RQZvpe3FP8bdF3rSAIeMJ,https://api.spotify.com/v1/tracks/6RQZvpe3FP8bdF3rSAIeMJ,https://api.spotify.com/v1/audio-analysis/6RQZvpe3FP8bdF3rSAIeMJ,264000,4,19,unknown,3
278,260,Bay Bryan,5YiMc9Shy3JewTGDfam2tM,spotify:artist:3AI7aR5cD9XZYk8Zha2vsX,Let Go,spotify:album:2SRbpQMdgY9IqOOXvjbX6u,210480,Let Go,Bay Bryan,0.683,0.454,5,-9.684,1,0.0304,0.264,0.000377,0.149,0.594,142.046,audio_features,5YiMc9Shy3JewTGDfam2tM,spotify:track:5YiMc9Shy3JewTGDfam2tM,https://api.spotify.com/v1/tracks/5YiMc9Shy3JewTGDfam2tM,https://api.spotify.com/v1/audio-analysis/5YiMc9Shy3JewTGDfam2tM,210480,4,0,unknown,1
279,390,Bay Bryan,5YiMc9Shy3JewTGDfam2tM,spotify:artist:3AI7aR5cD9XZYk8Zha2vsX,Let Go,spotify:album:2SRbpQMdgY9IqOOXvjbX6u,210480,Let Go,Bay Bryan,0.683,0.454,5,-9.684,1,0.0304,0.264,0.000377,0.149,0.594,142.046,audio_features,5YiMc9Shy3JewTGDfam2tM,spotify:track:5YiMc9Shy3JewTGDfam2tM,https://api.spotify.com/v1/tracks/5YiMc9Shy3JewTGDfam2tM,https://api.spotify.com/v1/audio-analysis/5YiMc9Shy3JewTGDfam2tM,210480,4,0,unknown,1
280,261,Pikes,6DuyOIzgWHZPPWrvGMW9aQ,spotify:artist:3iYk1tEjUMPcs5roPxv533,Cool For You,spotify:album:4Iyo4yqIaRyoJ5DH60XlG6,180000,Cool For You,Pikes,0.752,0.609,11,-9.192,1,0.0346,0.0266,3.14e-05,0.222,0.829,115.983,audio_features,6DuyOIzgWHZPPWrvGMW9aQ,spotify:track:6DuyOIzgWHZPPWrvGMW9aQ,https://api.spotify.com/v1/tracks/6DuyOIzgWHZPPWrvGMW9aQ,https://api.spotify.com/v1/audio-analysis/6DuyOIzgWHZPPWrvGMW9aQ,180000,4,24,unknown,4
281,262,Sir Dallan G.,3A0xbkTa0czDgp749a21W9,spotify:artist:3qbsaYPGJAll3ZQ3R9duwv,I Hope I'm Yours,spotify:album:22LC6etuccyM6Q5w7BbIiK,243000,Queer Vespers,Sir Dallan G.,0.349,0.164,5,-16.402,1,0.0316,0.748,0.000162,0.104,0.17,79.183,audio_features,3A0xbkTa0czDgp749a21W9,spotify:track:3A0xbkTa0czDgp749a21W9,https://api.spotify.com/v1/tracks/3A0xbkTa0czDgp749a21W9,https://api.spotify.com/v1/audio-analysis/3A0xbkTa0czDgp749a21W9,243000,4,4,unknown,18
282,263,Tawnted,5mPSYvl3VXGU4bbTuzcj65,spotify:artist:7zh1uCj4XNxdWhuRVdc1tR,Narcissism,spotify:album:4whmI23WFavKG4ZmIhAnYt,198699,Narcissism,Tawnted,0.56,0.153,10,-20.39,1,0.233,0.733,0.000307,0.0894,0.639,154.572,audio_features,5mPSYvl3VXGU4bbTuzcj65,spotify:track:5mPSYvl3VXGU4bbTuzcj65,https://api.spotify.com/v1/tracks/5mPSYvl3VXGU4bbTuzcj65,https://api.spotify.com/v1/audio-analysis/5mPSYvl3VXGU4bbTuzcj65,198700,4,37,unknown,23
283,264,YawnyBlew,35BjIyeuy2ZwkyTSISOR6T,spotify:artist:4yxxz1g7rGsJdHmWGR6NtK,Dusk,spotify:album:07JInJSZw2gpz85tE7Dik9,158146,Dusk,YawnyBlew,0.687,0.451,11,-9.253,1,0.0496,0.435,2.73e-05,0.183,0.59,81.062,audio_features,35BjIyeuy2ZwkyTSISOR6T,spotify:track:35BjIyeuy2ZwkyTSISOR6T,https://api.spotify.com/v1/tracks/35BjIyeuy2ZwkyTSISOR6T,https://api.spotify.com/v1/audio-analysis/35BjIyeuy2ZwkyTSISOR6T,158147,4,8,unknown,2
284,265,Paper Eros,09z9USvP7ONInhQhD1NbPB,spotify:artist:75EPhnOsH71y3C8YmPoj82,Dystopia,spotify:album:5Nyl9WCpeOk7gusmWMuurc,205090,Dystopia,Paper Eros,0.391,0.859,11,-5.692,0,0.0904,0.0146,0.0,0.363,0.687,109.579,audio_features,09z9USvP7ONInhQhD1NbPB,spotify:track:09z9USvP7ONInhQhD1NbPB,https://api.spotify.com/v1/tracks/09z9USvP7ONInhQhD1NbPB,https://api.spotify.com/v1/audio-analysis/09z9USvP7ONInhQhD1NbPB,205091,4,0,unknown,0
285,266,K Anderson,5UmsPL3pgBiwGVYslcj7U1,spotify:artist:2hemxJSBMzRDDHNL6eBVXj,Now It's November,spotify:album:69bZ6xcsiMAuntSVFbuXgw,157020,Now It's November,K Anderson,0.623,0.761,6,-9.64,1,0.0516,0.224,0.0334,0.0696,0.84,103.04,audio_features,5UmsPL3pgBiwGVYslcj7U1,spotify:track:5UmsPL3pgBiwGVYslcj7U1,https://api.spotify.com/v1/tracks/5UmsPL3pgBiwGVYslcj7U1,https://api.spotify.com/v1/audio-analysis/5UmsPL3pgBiwGVYslcj7U1,157021,4,11,indie_anthem-folk,10
286,267,Bobby Guard,1fQgpY8me77920YWvk5VJ9,spotify:artist:4DCaSD2YuHkBuAYj5b47d1,Hi-Lo,spotify:album:1GummpmJQfzYiutj4eCKQ2,237360,Hi-Lo,Bobby Guard,0.567,0.523,7,-8.913,1,0.0263,0.756,6.89e-05,0.0865,0.368,129.893,audio_features,1fQgpY8me77920YWvk5VJ9,spotify:track:1fQgpY8me77920YWvk5VJ9,https://api.spotify.com/v1/tracks/1fQgpY8me77920YWvk5VJ9,https://api.spotify.com/v1/audio-analysis/1fQgpY8me77920YWvk5VJ9,237360,4,5,unknown,3
287,268,Jamie___rees,2DH2S7WBKi0yUQeW953HuK,spotify:artist:0vddtIN7nv5DIyHh8yjz4o,21,spotify:album:5CDfUCjAnGeAITUuJ9QT6F,280246,21,Jamie___rees,0.327,0.353,10,-9.279,1,0.0349,0.726,1.16e-05,0.11,0.139,119.92,audio_features,2DH2S7WBKi0yUQeW953HuK,spotify:track:2DH2S7WBKi0yUQeW953HuK,https://api.spotify.com/v1/tracks/2DH2S7WBKi0yUQeW953HuK,https://api.spotify.com/v1/audio-analysis/2DH2S7WBKi0yUQeW953HuK,280247,3,6,unknown,4
288,269,Blush Wilson,7bX6YfYNEIWaFJV3e8Dygf,spotify:artist:2CVt1KZkOP6lSUryG7F4j0,Asylum,spotify:album:4mgssRlL55Bc2g3TjqQvPg,297813,Asylum,Blush Wilson,0.66,0.307,6,-11.31,0,0.128,0.151,0.000187,0.112,0.0877,103.043,audio_features,7bX6YfYNEIWaFJV3e8Dygf,spotify:track:7bX6YfYNEIWaFJV3e8Dygf,https://api.spotify.com/v1/tracks/7bX6YfYNEIWaFJV3e8Dygf,https://api.spotify.com/v1/audio-analysis/7bX6YfYNEIWaFJV3e8Dygf,297813,4,1,unknown,3
289,270,Anson Jones,0Q27WVS15guQ7plePc2faA,spotify:artist:3xT97ey0BVfOXbVwm17s0s,July,spotify:album:3Q6Jt5pMaycremDfM2Syd1,207240,July,Anson Jones,0.283,0.35,9,-8.004,0,0.0323,0.81,0.0,0.143,0.201,203.809,audio_features,0Q27WVS15guQ7plePc2faA,spotify:track:0Q27WVS15guQ7plePc2faA,https://api.spotify.com/v1/tracks/0Q27WVS15guQ7plePc2faA,https://api.spotify.com/v1/audio-analysis/0Q27WVS15guQ7plePc2faA,207240,3,2,unknown,1
290,271,Charley Furey,3uqOiwVwNkFIjLSKLGpzsm,spotify:artist:0fPCagnvD6MegZX7wKDMSU,Gold,spotify:album:3MNcMagycyVcjelFThpMe1,214468,Gold,Charley Furey,0.56,0.88,6,-5.314,0,0.049,0.00317,0.0,0.235,0.333,93.939,audio_features,3uqOiwVwNkFIjLSKLGpzsm,spotify:track:3uqOiwVwNkFIjLSKLGpzsm,https://api.spotify.com/v1/tracks/3uqOiwVwNkFIjLSKLGpzsm,https://api.spotify.com/v1/audio-analysis/3uqOiwVwNkFIjLSKLGpzsm,214468,4,2,unknown,0
291,272,Leon Waldo,1xXWO27NNvpGId70kfnvAp,spotify:artist:1Ry71R0xYI1JcQOHeDaql8,Sundae Sunday,spotify:album:4dhzycsoq0GtdwWyjkhjTa,189310,QUEERWAVE.,Leon Waldo,0.889,0.489,2,-10.363,0,0.0894,0.117,0.000123,0.103,0.365,116.01,audio_features,1xXWO27NNvpGId70kfnvAp,spotify:track:1xXWO27NNvpGId70kfnvAp,https://api.spotify.com/v1/tracks/1xXWO27NNvpGId70kfnvAp,https://api.spotify.com/v1/audio-analysis/1xXWO27NNvpGId70kfnvAp,189310,4,1,unknown,0
292,273,Hrtpwr,54MllHagLJ5NDLQO32nvID,spotify:artist:62yTlBLRMe9ECopQsDNzCX,Silence,spotify:album:1t96cde4H4vjAIMMMN3o4X,226461,Silence,Hrtpwr,0.603,0.812,6,-5.122,0,0.0308,0.0102,0.0754,0.116,0.186,129.98,audio_features,54MllHagLJ5NDLQO32nvID,spotify:track:54MllHagLJ5NDLQO32nvID,https://api.spotify.com/v1/tracks/54MllHagLJ5NDLQO32nvID,https://api.spotify.com/v1/audio-analysis/54MllHagLJ5NDLQO32nvID,226462,4,0,unknown,2
293,274,boy cam,3VVfJkaaBZtRcERn7P82j6,spotify:artist:71hu9nXKCY91T5Dj2vijgh,I Know Better,spotify:album:2xBIW2a22aiG7S2ffLMYtb,201230,I Know Better/ Valentines Day,boy cam,0.445,0.416,7,-12.659,1,0.03,0.775,0.809,0.107,0.0466,97.498,audio_features,3VVfJkaaBZtRcERn7P82j6,spotify:track:3VVfJkaaBZtRcERn7P82j6,https://api.spotify.com/v1/tracks/3VVfJkaaBZtRcERn7P82j6,https://api.spotify.com/v1/audio-analysis/3VVfJkaaBZtRcERn7P82j6,201231,1,19,unknown,10
294,408,boy cam,3VVfJkaaBZtRcERn7P82j6,spotify:artist:71hu9nXKCY91T5Dj2vijgh,I Know Better,spotify:album:2xBIW2a22aiG7S2ffLMYtb,201230,I Know Better/ Valentines Day,boy cam,0.445,0.416,7,-12.659,1,0.03,0.775,0.809,0.107,0.0466,97.498,audio_features,3VVfJkaaBZtRcERn7P82j6,spotify:track:3VVfJkaaBZtRcERn7P82j6,https://api.spotify.com/v1/tracks/3VVfJkaaBZtRcERn7P82j6,https://api.spotify.com/v1/audio-analysis/3VVfJkaaBZtRcERn7P82j6,201231,1,19,unknown,10
295,275,River Westin,4FbcIgWaPot2eZqd6fdiEY,spotify:artist:2lMUxSSN84QWXoYTr02xCY,Candy Cigarettes,spotify:album:0Vii5vbxqZTbXLUyGrzdWD,259127,Candy Cigarettes EP,River Westin,0.443,0.504,7,-10.094,1,0.0304,0.199,0.0358,0.121,0.326,84.791,audio_features,4FbcIgWaPot2eZqd6fdiEY,spotify:track:4FbcIgWaPot2eZqd6fdiEY,https://api.spotify.com/v1/tracks/4FbcIgWaPot2eZqd6fdiEY,https://api.spotify.com/v1/audio-analysis/4FbcIgWaPot2eZqd6fdiEY,259127,4,17,unknown,5
296,276,Becky Krill,7LROpaCXkTu5BNr40byBC7,spotify:artist:5nxZIgo7DavlytCT1lfCxU,Alive in the Summertime,spotify:album:6fJArtFxqBvELNDGDkns0s,170972,Alive in the Summertime,Becky Krill,0.603,0.731,0,-6.374,1,0.0596,0.07,0.000118,0.124,0.274,116.093,audio_features,7LROpaCXkTu5BNr40byBC7,spotify:track:7LROpaCXkTu5BNr40byBC7,https://api.spotify.com/v1/tracks/7LROpaCXkTu5BNr40byBC7,https://api.spotify.com/v1/audio-analysis/7LROpaCXkTu5BNr40byBC7,170972,4,8,unknown,24
297,277,Yumeaki,4f1lr0SZwId5t2J7wzMcNX,spotify:artist:4R01RVpb7mz8oC0VzPW2cN,Clownery,spotify:album:23KqZWdfI0iIHwfuqMNjUP,173139,Clownery,Yumeaki,0.742,0.667,5,-5.717,0,0.0361,0.0115,0.00129,0.367,0.72,120.044,audio_features,4f1lr0SZwId5t2J7wzMcNX,spotify:track:4f1lr0SZwId5t2J7wzMcNX,https://api.spotify.com/v1/tracks/4f1lr0SZwId5t2J7wzMcNX,https://api.spotify.com/v1/audio-analysis/4f1lr0SZwId5t2J7wzMcNX,173139,4,5,hyperpop_italiano,2
298,278,J.R. Price,6hmrT5CLozJGOf46wYc7Qi,spotify:artist:4C53beBDASsx6eAiqLxdCO,Dance with Me,spotify:album:3Q4PwLWHu0egf6dA1Fqr18,238240,Dance with Me,"J.R. Price, Tom Goss",0.481,0.414,10,-9.407,1,0.0354,0.232,0.0,0.0859,0.488,179.624,audio_features,6hmrT5CLozJGOf46wYc7Qi,spotify:track:6hmrT5CLozJGOf46wYc7Qi,https://api.spotify.com/v1/tracks/6hmrT5CLozJGOf46wYc7Qi,https://api.spotify.com/v1/audio-analysis/6hmrT5CLozJGOf46wYc7Qi,238240,3,5,unknown,1
299,279,Sarah Cicero,29KX2ZRIK5Uisl7iSee3bR,spotify:artist:05ivODJOj5tqo3rBmzhy98,Indifferent,spotify:album:6MQG41Z1UtmQSK9DPAPAL9,250133,Indifferent,Sarah Cicero,0.841,0.469,7,-8.283,1,0.0412,0.44,0.000514,0.106,0.314,117.955,audio_features,29KX2ZRIK5Uisl7iSee3bR,spotify:track:29KX2ZRIK5Uisl7iSee3bR,https://api.spotify.com/v1/tracks/29KX2ZRIK5Uisl7iSee3bR,https://api.spotify.com/v1/audio-analysis/29KX2ZRIK5Uisl7iSee3bR,250133,4,4,unknown,8
300,280,ICARVS,34dvHmF3K6Il1CArxlFRoB,spotify:artist:4HoHftNXqwK70pSMsIBhNI,Love The Way I Love,spotify:album:0mE7HSgt1gvZpeyhdxCMVg,226341,Love The Way I Love,ICARVS,0.718,0.63,7,-8.085,1,0.0272,0.00155,0.0341,0.0715,0.455,123.019,audio_features,34dvHmF3K6Il1CArxlFRoB,spotify:track:34dvHmF3K6Il1CArxlFRoB,https://api.spotify.com/v1/tracks/34dvHmF3K6Il1CArxlFRoB,https://api.spotify.com/v1/audio-analysis/34dvHmF3K6Il1CArxlFRoB,226341,4,0,unknown,0
301,281,Laurre,3TgSrGgWJpSjsrSSUjBwZV,spotify:artist:6CUrTYCNmlbfqtGdHRIc5U,Don't Ask,spotify:album:3PoQiRUNkCxD2Wz1o0R0xU,185016,Don't Ask,Laurre,0.703,0.539,1,-8.505,1,0.0268,0.26,1.53e-05,0.15,0.459,95.006,audio_features,3TgSrGgWJpSjsrSSUjBwZV,spotify:track:3TgSrGgWJpSjsrSSUjBwZV,https://api.spotify.com/v1/tracks/3TgSrGgWJpSjsrSSUjBwZV,https://api.spotify.com/v1/audio-analysis/3TgSrGgWJpSjsrSSUjBwZV,185017,4,1,unknown,3
302,282,Tawnted,2MVVlWeaEeAs9JBNwFgboy,spotify:artist:7zh1uCj4XNxdWhuRVdc1tR,Let the Rain Come Down,spotify:album:073qeB3uKqW4Slt8A2WF35,160017,Pieces,Tawnted,0.757,0.733,10,-5.758,1,0.0507,0.191,0.0,0.265,0.605,75.012,audio_features,2MVVlWeaEeAs9JBNwFgboy,spotify:track:2MVVlWeaEeAs9JBNwFgboy,https://api.spotify.com/v1/tracks/2MVVlWeaEeAs9JBNwFgboy,https://api.spotify.com/v1/audio-analysis/2MVVlWeaEeAs9JBNwFgboy,160018,4,37,unknown,40
303,283,Big Love and Little Hollywood,3GkL6as11lsXOHLQOLvUod,spotify:artist:6EWhaIgWq8P6AmvXu1q6U0,New Slang,spotify:album:59zcK2BT7xqqOaCbeRxQq0,240195,New Slang,Big Love and Little Hollywood,0.581,0.345,2,-14.591,1,0.0331,0.726,0.113,0.0901,0.387,95.059,audio_features,3GkL6as11lsXOHLQOLvUod,spotify:track:3GkL6as11lsXOHLQOLvUod,https://api.spotify.com/v1/tracks/3GkL6as11lsXOHLQOLvUod,https://api.spotify.com/v1/audio-analysis/3GkL6as11lsXOHLQOLvUod,240196,3,27,unknown,0
304,349,Big Love and Little Hollywood,3GkL6as11lsXOHLQOLvUod,spotify:artist:6EWhaIgWq8P6AmvXu1q6U0,New Slang,spotify:album:59zcK2BT7xqqOaCbeRxQq0,240195,New Slang,Big Love and Little Hollywood,0.581,0.345,2,-14.591,1,0.0331,0.726,0.113,0.0901,0.387,95.059,audio_features,3GkL6as11lsXOHLQOLvUod,spotify:track:3GkL6as11lsXOHLQOLvUod,https://api.spotify.com/v1/tracks/3GkL6as11lsXOHLQOLvUod,https://api.spotify.com/v1/audio-analysis/3GkL6as11lsXOHLQOLvUod,240196,3,27,unknown,0
305,284,Ryan Cassata,28v0OK5Qa1ABL1LZkOYFYB,spotify:artist:0tFlCZaGI6bC1XxtfzIhmG,I Met Jesus at the Gay Pride Parade,spotify:album:15WVtgBwrDivOhzbmFvSFn,204033,I Met Jesus at the Gay Pride Parade,Ryan Cassata,0.453,0.254,8,-11.516,1,0.0377,0.807,0.0,0.127,0.198,97.13,audio_features,28v0OK5Qa1ABL1LZkOYFYB,spotify:track:28v0OK5Qa1ABL1LZkOYFYB,https://api.spotify.com/v1/tracks/28v0OK5Qa1ABL1LZkOYFYB,https://api.spotify.com/v1/audio-analysis/28v0OK5Qa1ABL1LZkOYFYB,204034,4,31,transpop,14
306,285,Caleb Sanders,0TeoBYeBWlmy1Fbjsfm7dX,spotify:artist:2J15jSwWcT6x5O0TE1aZuF,if i called u up now,spotify:album:0O4cAgR7NCTSjYvFzVGNZx,316463,if i called u up now,Caleb Sanders,0.642,0.126,1,-19.375,1,0.03,0.224,0.27,0.101,0.039,90.014,audio_features,0TeoBYeBWlmy1Fbjsfm7dX,spotify:track:0TeoBYeBWlmy1Fbjsfm7dX,https://api.spotify.com/v1/tracks/0TeoBYeBWlmy1Fbjsfm7dX,https://api.spotify.com/v1/audio-analysis/0TeoBYeBWlmy1Fbjsfm7dX,316463,4,14,unknown,30
307,416,Caleb Sanders,0TeoBYeBWlmy1Fbjsfm7dX,spotify:artist:2J15jSwWcT6x5O0TE1aZuF,if i called u up now,spotify:album:0O4cAgR7NCTSjYvFzVGNZx,316463,if i called u up now,Caleb Sanders,0.642,0.126,1,-19.375,1,0.03,0.224,0.27,0.101,0.039,90.014,audio_features,0TeoBYeBWlmy1Fbjsfm7dX,spotify:track:0TeoBYeBWlmy1Fbjsfm7dX,https://api.spotify.com/v1/tracks/0TeoBYeBWlmy1Fbjsfm7dX,https://api.spotify.com/v1/audio-analysis/0TeoBYeBWlmy1Fbjsfm7dX,316463,4,14,unknown,30
308,286,Promis3,6bqnbGhZiA2rEFZbLlM8gj,spotify:artist:67klEFn7sTV209voBTSZB8,Don't Wanna Fall in Luv,spotify:album:2PNN9B7cLIDgoAKl7GWysi,178695,Don't Wanna Fall in Luv,Promis3,0.489,0.451,0,-6.904,0,0.0484,0.23,0.0,0.197,0.457,149.719,audio_features,6bqnbGhZiA2rEFZbLlM8gj,spotify:track:6bqnbGhZiA2rEFZbLlM8gj,https://api.spotify.com/v1/tracks/6bqnbGhZiA2rEFZbLlM8gj,https://api.spotify.com/v1/audio-analysis/6bqnbGhZiA2rEFZbLlM8gj,178696,4,16,unknown,12
309,287,Your Friend Ben,4DJtaTBrUPR6M0HFlgLQ3F,spotify:artist:0tINT0iewJU6QQ4bqL2oV0,sneakers,spotify:album:7ohvzsBIrmjOkLXoyCZz2c,223953,sneakers,Your Friend Ben,0.714,0.391,3,-9.887,1,0.0404,0.679,0.00283,0.134,0.327,85.976,audio_features,4DJtaTBrUPR6M0HFlgLQ3F,spotify:track:4DJtaTBrUPR6M0HFlgLQ3F,https://api.spotify.com/v1/tracks/4DJtaTBrUPR6M0HFlgLQ3F,https://api.spotify.com/v1/audio-analysis/4DJtaTBrUPR6M0HFlgLQ3F,223953,4,1,unknown,5
310,288,Yavin,4Qv7phtUmENEdLg8C5sCLZ,spotify:artist:7Gfv3zz0llLUQ1HhyHSYTl,Bitter.,spotify:album:5rh11HnFZwDC7rUGIfoacv,214064,Bitter.,Yavin,0.686,0.611,5,-8.138,1,0.157,0.0289,6.17e-06,0.0764,0.634,155.053,audio_features,4Qv7phtUmENEdLg8C5sCLZ,spotify:track:4Qv7phtUmENEdLg8C5sCLZ,https://api.spotify.com/v1/tracks/4Qv7phtUmENEdLg8C5sCLZ,https://api.spotify.com/v1/audio-analysis/4Qv7phtUmENEdLg8C5sCLZ,214065,4,16,unknown,9
311,289,Jxckson,50CK0IcYGT8iheuGkcjw80,spotify:artist:475aZptPDoQbIY7GlOdpHN,Ready for Love?,spotify:album:6lnqg2Ea1bev7Vo9o5WxAF,186239,Ready for Love?,Jxckson,0.942,0.484,0,-9.062,0,0.0839,0.0811,0.000974,0.0724,0.678,124.97,audio_features,50CK0IcYGT8iheuGkcjw80,spotify:track:50CK0IcYGT8iheuGkcjw80,https://api.spotify.com/v1/tracks/50CK0IcYGT8iheuGkcjw80,https://api.spotify.com/v1/audio-analysis/50CK0IcYGT8iheuGkcjw80,186240,4,14,unknown,1
312,290,Barrett Crake,2oygttOZA8dTFxHevUYGKm,spotify:artist:0io0zWpbQm5kKw5SjeCNTO,You Got Me Like,spotify:album:6KjK9QOiX0rxOJzoXlRYco,174757,You Got Me Like,Barrett Crake,0.612,0.782,2,-7.609,1,0.0972,0.0892,0.0,0.176,0.45,97.966,audio_features,2oygttOZA8dTFxHevUYGKm,spotify:track:2oygttOZA8dTFxHevUYGKm,https://api.spotify.com/v1/tracks/2oygttOZA8dTFxHevUYGKm,https://api.spotify.com/v1/audio-analysis/2oygttOZA8dTFxHevUYGKm,174758,4,31,unknown,0
313,291,Ivan Grap,44nY1rlMs1LxkaeFZiwxqj,spotify:artist:4ZprrKMAFB8JXXLADV5nMe,And I Said Just Take Me Home,spotify:album:0lrqe85AFYCCSG86Cgr09y,206776,And I Said Just Take Me Home,Ivan Grap,0.763,0.571,3,-6.931,0,0.0332,0.137,0.000518,0.137,0.645,94.973,audio_features,44nY1rlMs1LxkaeFZiwxqj,spotify:track:44nY1rlMs1LxkaeFZiwxqj,https://api.spotify.com/v1/tracks/44nY1rlMs1LxkaeFZiwxqj,https://api.spotify.com/v1/audio-analysis/44nY1rlMs1LxkaeFZiwxqj,206776,4,16,unknown,32
314,292,Joe Daccache,5RcdoLxxz4eRab9Q3ctcJB,spotify:artist:1eOMxN37BxLAtv7GetTXcC,Body Talking,spotify:album:2j2eIYin1QTEj4uzCRPRUf,212571,Body Talking,Joe Daccache,0.663,0.411,10,-7.845,1,0.0369,0.431,5.32e-05,0.239,0.0959,104.975,audio_features,5RcdoLxxz4eRab9Q3ctcJB,spotify:track:5RcdoLxxz4eRab9Q3ctcJB,https://api.spotify.com/v1/tracks/5RcdoLxxz4eRab9Q3ctcJB,https://api.spotify.com/v1/audio-analysis/5RcdoLxxz4eRab9Q3ctcJB,212571,4,24,unknown,42
315,293,MKSM,56hbTBWKzvOfxI2AUptQ8k,spotify:artist:6PrTFzpmEtnqnQzmIYcWjN,Collide,spotify:album:2AebXDcr82cRdeDZ5jshHw,183003,Collide,MKSM,0.303,0.445,4,-6.694,1,0.0358,0.52,0.0,0.28,0.211,143.276,audio_features,56hbTBWKzvOfxI2AUptQ8k,spotify:track:56hbTBWKzvOfxI2AUptQ8k,https://api.spotify.com/v1/tracks/56hbTBWKzvOfxI2AUptQ8k,https://api.spotify.com/v1/audio-analysis/56hbTBWKzvOfxI2AUptQ8k,183003,4,9,unknown,1
316,294,Louis Torre,7APH5qn1mQ51NIVmg9S08w,spotify:artist:016KYKeKm8wIbzuQjBxhsj,Outer Space,spotify:album:19Us3XXWCbcvEgOOWPr7tp,164087,Outer Space,Louis Torre,0.707,0.647,11,-7.145,1,0.0453,0.238,0.0,0.0751,0.333,124.008,audio_features,7APH5qn1mQ51NIVmg9S08w,spotify:track:7APH5qn1mQ51NIVmg9S08w,https://api.spotify.com/v1/tracks/7APH5qn1mQ51NIVmg9S08w,https://api.spotify.com/v1/audio-analysis/7APH5qn1mQ51NIVmg9S08w,164088,4,23,unknown,5
317,295,Bobby Guard,3dnGMH6GvL3RW8xboN9WJE,spotify:artist:4DCaSD2YuHkBuAYj5b47d1,Faith Alone,spotify:album:79uahbi8yrWwAv8Tlrsv6N,280556,Faith Alone,Bobby Guard,0.536,0.498,7,-8.549,1,0.0244,0.493,0.0148,0.11,0.225,106.92,audio_features,3dnGMH6GvL3RW8xboN9WJE,spotify:track:3dnGMH6GvL3RW8xboN9WJE,https://api.spotify.com/v1/tracks/3dnGMH6GvL3RW8xboN9WJE,https://api.spotify.com/v1/audio-analysis/3dnGMH6GvL3RW8xboN9WJE,280556,4,5,unknown,5
318,296,Spencer Leibow,5iLLOGNxWmchFvDeKKF7bf,spotify:artist:5t4nhDmGT4Zs4itjZ8MbtA,Get Up,spotify:album:7wvni6odVeamNp5UPMIbvU,160000,Where Has the Love Gone Now?,Spencer Leibow,0.695,0.626,0,-10.472,0,0.0547,0.558,0.0,0.153,0.605,119.934,audio_features,5iLLOGNxWmchFvDeKKF7bf,spotify:track:5iLLOGNxWmchFvDeKKF7bf,https://api.spotify.com/v1/tracks/5iLLOGNxWmchFvDeKKF7bf,https://api.spotify.com/v1/audio-analysis/5iLLOGNxWmchFvDeKKF7bf,160000,4,3,unknown,0
319,297,Honey Dijon,7J6BpQrP9hCRc7TzN0XqY6,spotify:artist:0XfQBWgzisaS9ltDV9bXAS,Love Is A State Of Mind (feat. Ramona Renea),spotify:album:5fh3Zpnp4rJMlmkLZCOtta,193859,Love Is A State Of Mind (feat. Ramona Renea),"Honey Dijon, Ramona Renea",0.868,0.772,1,-7.053,1,0.0929,0.0117,0.00173,0.0592,0.652,124.994,audio_features,7J6BpQrP9hCRc7TzN0XqY6,spotify:track:7J6BpQrP9hCRc7TzN0XqY6,https://api.spotify.com/v1/tracks/7J6BpQrP9hCRc7TzN0XqY6,https://api.spotify.com/v1/audio-analysis/7J6BpQrP9hCRc7TzN0XqY6,193860,4,44,deep_house vocal_house,53
320,298,Syd,5vvn5HATa05iKVql6oYULV,spotify:artist:3jk39CGeaaSO3FPKNx1RUx,Missing Out,spotify:album:1WteYNWIkmmgTfquwV0Mc4,239744,Missing Out,Syd,0.705,0.528,11,-5.582,1,0.0416,0.00761,0.00412,0.129,0.272,119.816,audio_features,5vvn5HATa05iKVql6oYULV,spotify:track:5vvn5HATa05iKVql6oYULV,https://api.spotify.com/v1/tracks/5vvn5HATa05iKVql6oYULV,https://api.spotify.com/v1/audio-analysis/5vvn5HATa05iKVql6oYULV,239744,4,66,alternative_r&b chill_r&b indie_r&b indie_soul lgbtq+_hip_hop r&b,48
